SOURCE_PATH	SIZE	CATEGORY	REASON
/Users/sethadmin/ZZ_ARCHIVE_HOLD_iCloudDriveArchive_DO_NOT_USE_AS_ACTIVE_ROOT_20260524/Documents/Documents - SFMacBook Pro M5/LEGAL_AUTOMATION/watermelon-vscode/.vscode-test/vscode-darwin-arm64-1.109.5/Visual Studio Code.app/Contents/Frameworks/Electron Framework.framework/Versions/A/Resources/ur.lproj/locale.pak	920K	CITATIONS_SOURCES	Possible citation/source registry material
/Users/sethadmin/ZZ_ARCHIVE_HOLD_iCloudDriveArchive_DO_NOT_USE_AS_ACTIVE_ROOT_20260524/Documents/Documents - SFMacBook Pro M5/LEGAL_AUTOMATION/watermelon-vscode/.vscode-test/vscode-darwin-arm64-1.109.5/Visual Studio Code.app/Contents/Frameworks/Electron Framework.framework/Versions/A/Resources/he.lproj/locale.pak	816K	CITATIONS_SOURCES	Possible citation/source registry material
/Users/sethadmin/ZZ_ARCHIVE_HOLD_iCloudDriveArchive_DO_NOT_USE_AS_ACTIVE_ROOT_20260524/Documents/Documents - SFMacBook Pro M5/LEGAL_AUTOMATION/watermelon-vscode/.vscode-test/vscode-darwin-arm64-1.109.5/Visual Studio Code.app/Contents/Frameworks/Electron Framework.framework/Versions/A/Resources/he_NEUTER.lproj/locale.pak	4.0K	CITATIONS_SOURCES	Possible citation/source registry material
/Users/sethadmin/ZZ_ARCHIVE_HOLD_iCloudDriveArchive_DO_NOT_USE_AS_ACTIVE_ROOT_20260524/Documents/Documents - SFMacBook Pro M5/LEGAL_AUTOMATION/watermelon-vscode/.vscode-test/vscode-darwin-arm64-1.109.5/Visual Studio Code.app/Contents/Frameworks/Electron Framework.framework/Versions/A/Resources/ru_NEUTER.lproj/locale.pak	4.0K	CITATIONS_SOURCES	Possible citation/source registry material
/Users/sethadmin/ZZ_ARCHIVE_HOLD_iCloudDriveArchive_DO_NOT_USE_AS_ACTIVE_ROOT_20260524/Documents/Documents - SFMacBook Pro M5/LEGAL_AUTOMATION/watermelon-vscode/.vscode-test/vscode-darwin-arm64-1.109.5/Visual Studio Code.app/Contents/Frameworks/Electron Framework.framework/Versions/A/Resources/sk_FEMININE.lproj/locale.pak	4.0K	CITATIONS_SOURCES	Possible citation/source registry material
/Users/sethadmin/ZZ_ARCHIVE_HOLD_iCloudDriveArchive_DO_NOT_USE_AS_ACTIVE_ROOT_20260524/Documents/Documents - SFMacBook Pro M5/LEGAL_AUTOMATION/watermelon-vscode/.vscode-test/vscode-darwin-arm64-1.109.5/Visual Studio Code.app/Contents/Frameworks/Electron Framework.framework/Versions/A/Resources/ar.lproj/locale.pak	1.0M	CITATIONS_SOURCES	Possible citation/source registry material
/Users/sethadmin/ZZ_ARCHIVE_HOLD_iCloudDriveArchive_DO_NOT_USE_AS_ACTIVE_ROOT_20260524/Documents/Documents - SFMacBook Pro M5/LEGAL_AUTOMATION/watermelon-vscode/.vscode-test/vscode-darwin-arm64-1.109.5/Visual Studio Code.app/Contents/Frameworks/Electron Framework.framework/Versions/A/Resources/es_MASCULINE.lproj/locale.pak	4.0K	CITATIONS_SOURCES	Possible citation/source registry material
/Users/sethadmin/ZZ_ARCHIVE_HOLD_iCloudDriveArchive_DO_NOT_USE_AS_ACTIVE_ROOT_20260524/Documents/Documents - SFMacBook Pro M5/LEGAL_AUTOMATION/watermelon-vscode/.vscode-test/vscode-darwin-arm64-1.109.5/Visual Studio Code.app/Contents/Frameworks/Electron Framework.framework/Versions/A/Resources/el.lproj/locale.pak	1.1M	CITATIONS_SOURCES	Possible citation/source registry material
/Users/sethadmin/ZZ_ARCHIVE_HOLD_iCloudDriveArchive_DO_NOT_USE_AS_ACTIVE_ROOT_20260524/Documents/Documents - SFMacBook Pro M5/LEGAL_AUTOMATION/watermelon-vscode/.vscode-test/vscode-darwin-arm64-1.109.5/Visual Studio Code.app/Contents/Frameworks/Electron Framework.framework/Versions/A/Resources/ja.lproj/locale.pak	744K	CITATIONS_SOURCES	Possible citation/source registry material
/Users/sethadmin/ZZ_ARCHIVE_HOLD_iCloudDriveArchive_DO_NOT_USE_AS_ACTIVE_ROOT_20260524/Documents/Documents - SFMacBook Pro M5/LEGAL_AUTOMATION/watermelon-vscode/.vscode-test/vscode-darwin-arm64-1.109.5/Visual Studio Code.app/Contents/Frameworks/Electron Framework.framework/Versions/A/Resources/th_MASCULINE.lproj/locale.pak	4.0K	CITATIONS_SOURCES	Possible citation/source registry material
/Users/sethadmin/ZZ_ARCHIVE_HOLD_iCloudDriveArchive_DO_NOT_USE_AS_ACTIVE_ROOT_20260524/Documents/Documents - SFMacBook Pro M5/LEGAL_AUTOMATION/watermelon-vscode/.vscode-test/vscode-darwin-arm64-1.109.5/Visual Studio Code.app/Contents/Frameworks/Electron Framework.framework/Versions/A/Resources/es_FEMININE.lproj/locale.pak	4.0K	CITATIONS_SOURCES	Possible citation/source registry material
/Users/sethadmin/ZZ_ARCHIVE_HOLD_iCloudDriveArchive_DO_NOT_USE_AS_ACTIVE_ROOT_20260524/Documents/Documents - SFMacBook Pro M5/LEGAL_AUTOMATION/watermelon-vscode/.vscode-test/vscode-darwin-arm64-1.109.5/Visual Studio Code.app/Contents/Frameworks/Electron Framework.framework/Versions/A/Resources/uk_NEUTER.lproj/locale.pak	4.0K	CITATIONS_SOURCES	Possible citation/source registry material
/Users/sethadmin/ZZ_ARCHIVE_HOLD_iCloudDriveArchive_DO_NOT_USE_AS_ACTIVE_ROOT_20260524/Documents/Documents - SFMacBook Pro M5/LEGAL_AUTOMATION/watermelon-vscode/.vscode-test/vscode-darwin-arm64-1.109.5/Visual Studio Code.app/Contents/Frameworks/Electron Framework.framework/Versions/A/Resources/fa.lproj/locale.pak	932K	CITATIONS_SOURCES	Possible citation/source registry material
/Users/sethadmin/ZZ_ARCHIVE_HOLD_iCloudDriveArchive_DO_NOT_USE_AS_ACTIVE_ROOT_20260524/Documents/Documents - SFMacBook Pro M5/LEGAL_AUTOMATION/watermelon-vscode/.vscode-test/vscode-darwin-arm64-1.109.5/Visual Studio Code.app/Contents/Frameworks/Electron Framework.framework/Versions/A/Resources/hi_FEMININE.lproj/locale.pak	4.0K	CITATIONS_SOURCES	Possible citation/source registry material
/Users/sethadmin/ZZ_ARCHIVE_HOLD_iCloudDriveArchive_DO_NOT_USE_AS_ACTIVE_ROOT_20260524/Documents/Documents - SFMacBook Pro M5/LEGAL_AUTOMATION/watermelon-vscode/.vscode-test/vscode-darwin-arm64-1.109.5/Visual Studio Code.app/Contents/Frameworks/Electron Framework.framework/Versions/A/Resources/mr.lproj/locale.pak	1.3M	CITATIONS_SOURCES	Possible citation/source registry material
/Users/sethadmin/ZZ_ARCHIVE_HOLD_iCloudDriveArchive_DO_NOT_USE_AS_ACTIVE_ROOT_20260524/Documents/Documents - SFMacBook Pro M5/LEGAL_AUTOMATION/watermelon-vscode/.vscode-test/vscode-darwin-arm64-1.109.5/Visual Studio Code.app/Contents/Frameworks/Electron Framework.framework/Versions/A/Resources/am_FEMININE.lproj/locale.pak	4.0K	CITATIONS_SOURCES	Possible citation/source registry material
/Users/sethadmin/ZZ_ARCHIVE_HOLD_iCloudDriveArchive_DO_NOT_USE_AS_ACTIVE_ROOT_20260524/Documents/Documents - SFMacBook Pro M5/LEGAL_AUTOMATION/watermelon-vscode/.vscode-test/vscode-darwin-arm64-1.109.5/Visual Studio Code.app/Contents/Frameworks/Electron Framework.framework/Versions/A/Resources/te_FEMININE.lproj/locale.pak	4.0K	CITATIONS_SOURCES	Possible citation/source registry material
/Users/sethadmin/ZZ_ARCHIVE_HOLD_iCloudDriveArchive_DO_NOT_USE_AS_ACTIVE_ROOT_20260524/Documents/Documents - SFMacBook Pro M5/LEGAL_AUTOMATION/watermelon-vscode/.vscode-test/vscode-darwin-arm64-1.109.5/Visual Studio Code.app/Contents/Frameworks/Electron Framework.framework/Versions/A/Resources/gu_NEUTER.lproj/locale.pak	4.0K	CITATIONS_SOURCES	Possible citation/source registry material
/Users/sethadmin/ZZ_ARCHIVE_HOLD_iCloudDriveArchive_DO_NOT_USE_AS_ACTIVE_ROOT_20260524/Documents/Documents - SFMacBook Pro M5/LEGAL_AUTOMATION/watermelon-vscode/.vscode-test/vscode-darwin-arm64-1.109.5/Visual Studio Code.app/Contents/Frameworks/Electron Framework.framework/Versions/A/Resources/ja_NEUTER.lproj/locale.pak	4.0K	CITATIONS_SOURCES	Possible citation/source registry material
/Users/sethadmin/ZZ_ARCHIVE_HOLD_iCloudDriveArchive_DO_NOT_USE_AS_ACTIVE_ROOT_20260524/Documents/Documents - SFMacBook Pro M5/LEGAL_AUTOMATION/watermelon-vscode/.vscode-test/vscode-darwin-arm64-1.109.5/Visual Studio Code.app/Contents/Frameworks/Electron Framework.framework/Versions/A/Resources/en_NEUTER.lproj/locale.pak	4.0K	CITATIONS_SOURCES	Possible citation/source registry material
/Users/sethadmin/ZZ_ARCHIVE_HOLD_iCloudDriveArchive_DO_NOT_USE_AS_ACTIVE_ROOT_20260524/Documents/Documents - SFMacBook Pro M5/LEGAL_AUTOMATION/watermelon-vscode/.vscode-test/vscode-darwin-arm64-1.109.5/Visual Studio Code.app/Contents/Frameworks/Electron Framework.framework/Versions/A/Resources/ja_MASCULINE.lproj/locale.pak	4.0K	CITATIONS_SOURCES	Possible citation/source registry material
/Users/sethadmin/ZZ_ARCHIVE_HOLD_iCloudDriveArchive_DO_NOT_USE_AS_ACTIVE_ROOT_20260524/Documents/Documents - SFMacBook Pro M5/LEGAL_AUTOMATION/watermelon-vscode/.vscode-test/vscode-darwin-arm64-1.109.5/Visual Studio Code.app/Contents/Frameworks/Electron Framework.framework/Versions/A/Resources/mr_FEMININE.lproj/locale.pak	4.0K	CITATIONS_SOURCES	Possible citation/source registry material
/Users/sethadmin/ZZ_ARCHIVE_HOLD_iCloudDriveArchive_DO_NOT_USE_AS_ACTIVE_ROOT_20260524/Documents/Documents - SFMacBook Pro M5/LEGAL_AUTOMATION/watermelon-vscode/.vscode-test/vscode-darwin-arm64-1.109.5/Visual Studio Code.app/Contents/Frameworks/Electron Framework.framework/Versions/A/Resources/en.lproj/locale.pak	516K	CITATIONS_SOURCES	Possible citation/source registry material
/Users/sethadmin/ZZ_ARCHIVE_HOLD_iCloudDriveArchive_DO_NOT_USE_AS_ACTIVE_ROOT_20260524/Documents/Documents - SFMacBook Pro M5/LEGAL_AUTOMATION/watermelon-vscode/.vscode-test/vscode-darwin-arm64-1.109.5/Visual Studio Code.app/Contents/Frameworks/Electron Framework.framework/Versions/A/Resources/nb_FEMININE.lproj/locale.pak	4.0K	CITATIONS_SOURCES	Possible citation/source registry material
/Users/sethadmin/ZZ_ARCHIVE_HOLD_iCloudDriveArchive_DO_NOT_USE_AS_ACTIVE_ROOT_20260524/Documents/Documents - SFMacBook Pro M5/LEGAL_AUTOMATION/watermelon-vscode/.vscode-test/vscode-darwin-arm64-1.109.5/Visual Studio Code.app/Contents/Frameworks/Electron Framework.framework/Versions/A/Resources/et_FEMININE.lproj/locale.pak	4.0K	CITATIONS_SOURCES	Possible citation/source registry material
/Users/sethadmin/ZZ_ARCHIVE_HOLD_iCloudDriveArchive_DO_NOT_USE_AS_ACTIVE_ROOT_20260524/Documents/Documents - SFMacBook Pro M5/LEGAL_AUTOMATION/watermelon-vscode/.vscode-test/vscode-darwin-arm64-1.109.5/Visual Studio Code.app/Contents/Frameworks/Electron Framework.framework/Versions/A/Resources/sl_FEMININE.lproj/locale.pak	4.0K	CITATIONS_SOURCES	Possible citation/source registry material
/Users/sethadmin/ZZ_ARCHIVE_HOLD_iCloudDriveArchive_DO_NOT_USE_AS_ACTIVE_ROOT_20260524/Documents/Documents - SFMacBook Pro M5/LEGAL_AUTOMATION/watermelon-vscode/.vscode-test/vscode-darwin-arm64-1.109.5/Visual Studio Code.app/Contents/Frameworks/Electron Framework.framework/Versions/A/Resources/he_MASCULINE.lproj/locale.pak	4.0K	CITATIONS_SOURCES	Possible citation/source registry material
/Users/sethadmin/ZZ_ARCHIVE_HOLD_iCloudDriveArchive_DO_NOT_USE_AS_ACTIVE_ROOT_20260524/Documents/Documents - SFMacBook Pro M5/LEGAL_AUTOMATION/watermelon-vscode/.vscode-test/vscode-darwin-arm64-1.109.5/Visual Studio Code.app/Contents/Frameworks/Electron Framework.framework/Versions/A/Resources/chrome_200_percent.pak	184K	CITATIONS_SOURCES	Possible citation/source registry material
/Users/sethadmin/ZZ_ARCHIVE_HOLD_iCloudDriveArchive_DO_NOT_USE_AS_ACTIVE_ROOT_20260524/Documents/Documents - SFMacBook Pro M5/LEGAL_AUTOMATION/watermelon-vscode/.vscode-test/vscode-darwin-arm64-1.109.5/Visual Studio Code.app/Contents/Frameworks/Electron Framework.framework/Versions/A/Resources/uk.lproj/locale.pak	1.0M	CITATIONS_SOURCES	Possible citation/source registry material
/Users/sethadmin/ZZ_ARCHIVE_HOLD_iCloudDriveArchive_DO_NOT_USE_AS_ACTIVE_ROOT_20260524/Documents/Documents - SFMacBook Pro M5/LEGAL_AUTOMATION/watermelon-vscode/.vscode-test/vscode-darwin-arm64-1.109.5/Visual Studio Code.app/Contents/Frameworks/Electron Framework.framework/Versions/A/Resources/tr_MASCULINE.lproj/locale.pak	4.0K	CITATIONS_SOURCES	Possible citation/source registry material
/Users/sethadmin/ZZ_ARCHIVE_HOLD_iCloudDriveArchive_DO_NOT_USE_AS_ACTIVE_ROOT_20260524/Documents/Documents - SFMacBook Pro M5/LEGAL_AUTOMATION/watermelon-vscode/.vscode-test/vscode-darwin-arm64-1.109.5/Visual Studio Code.app/Contents/Frameworks/Electron Framework.framework/Versions/A/Resources/es_419.lproj/locale.pak	620K	CITATIONS_SOURCES	Possible citation/source registry material
/Users/sethadmin/ZZ_ARCHIVE_HOLD_iCloudDriveArchive_DO_NOT_USE_AS_ACTIVE_ROOT_20260524/Documents/Documents - SFMacBook Pro M5/LEGAL_AUTOMATION/watermelon-vscode/.vscode-test/vscode-darwin-arm64-1.109.5/Visual Studio Code.app/Contents/Frameworks/Electron Framework.framework/Versions/A/Resources/en_MASCULINE.lproj/locale.pak	4.0K	CITATIONS_SOURCES	Possible citation/source registry material
/Users/sethadmin/ZZ_ARCHIVE_HOLD_iCloudDriveArchive_DO_NOT_USE_AS_ACTIVE_ROOT_20260524/Documents/Documents - SFMacBook Pro M5/LEGAL_AUTOMATION/watermelon-vscode/.vscode-test/vscode-darwin-arm64-1.109.5/Visual Studio Code.app/Contents/Frameworks/Electron Framework.framework/Versions/A/Resources/gu.lproj/locale.pak	1.3M	CITATIONS_SOURCES	Possible citation/source registry material
/Users/sethadmin/ZZ_ARCHIVE_HOLD_iCloudDriveArchive_DO_NOT_USE_AS_ACTIVE_ROOT_20260524/Documents/Documents - SFMacBook Pro M5/LEGAL_AUTOMATION/watermelon-vscode/.vscode-test/vscode-darwin-arm64-1.109.5/Visual Studio Code.app/Contents/Frameworks/Electron Framework.framework/Versions/A/Resources/ko_MASCULINE.lproj/locale.pak	4.0K	CITATIONS_SOURCES	Possible citation/source registry material
/Users/sethadmin/ZZ_ARCHIVE_HOLD_iCloudDriveArchive_DO_NOT_USE_AS_ACTIVE_ROOT_20260524/Documents/Documents - SFMacBook Pro M5/LEGAL_AUTOMATION/watermelon-vscode/.vscode-test/vscode-darwin-arm64-1.109.5/Visual Studio Code.app/Contents/Frameworks/Electron Framework.framework/Versions/A/Resources/zh_CN.lproj/locale.pak	524K	CITATIONS_SOURCES	Possible citation/source registry material
/Users/sethadmin/ZZ_ARCHIVE_HOLD_iCloudDriveArchive_DO_NOT_USE_AS_ACTIVE_ROOT_20260524/Documents/Documents - SFMacBook Pro M5/LEGAL_AUTOMATION/watermelon-vscode/.vscode-test/vscode-darwin-arm64-1.109.5/Visual Studio Code.app/Contents/Frameworks/Electron Framework.framework/Versions/A/Resources/fi_NEUTER.lproj/locale.pak	4.0K	CITATIONS_SOURCES	Possible citation/source registry material
/Users/sethadmin/ZZ_ARCHIVE_HOLD_iCloudDriveArchive_DO_NOT_USE_AS_ACTIVE_ROOT_20260524/Documents/Documents - SFMacBook Pro M5/LEGAL_AUTOMATION/watermelon-vscode/.vscode-test/vscode-darwin-arm64-1.109.5/Visual Studio Code.app/Contents/Frameworks/Electron Framework.framework/Versions/A/Resources/kn.lproj/locale.pak	1.5M	CITATIONS_SOURCES	Possible citation/source registry material
/Users/sethadmin/ZZ_ARCHIVE_HOLD_iCloudDriveArchive_DO_NOT_USE_AS_ACTIVE_ROOT_20260524/Documents/Documents - SFMacBook Pro M5/LEGAL_AUTOMATION/watermelon-vscode/.vscode-test/vscode-darwin-arm64-1.109.5/Visual Studio Code.app/Contents/Frameworks/Electron Framework.framework/Versions/A/Resources/sv_NEUTER.lproj/locale.pak	4.0K	CITATIONS_SOURCES	Possible citation/source registry material
/Users/sethadmin/ZZ_ARCHIVE_HOLD_iCloudDriveArchive_DO_NOT_USE_AS_ACTIVE_ROOT_20260524/Documents/Documents - SFMacBook Pro M5/LEGAL_AUTOMATION/watermelon-vscode/.vscode-test/vscode-darwin-arm64-1.109.5/Visual Studio Code.app/Contents/Frameworks/Electron Framework.framework/Versions/A/Resources/bn_NEUTER.lproj/locale.pak	4.0K	CITATIONS_SOURCES	Possible citation/source registry material
/Users/sethadmin/ZZ_ARCHIVE_HOLD_iCloudDriveArchive_DO_NOT_USE_AS_ACTIVE_ROOT_20260524/Documents/Documents - SFMacBook Pro M5/LEGAL_AUTOMATION/watermelon-vscode/.vscode-test/vscode-darwin-arm64-1.109.5/Visual Studio Code.app/Contents/Frameworks/Electron Framework.framework/Versions/A/Resources/nb.lproj/locale.pak	564K	CITATIONS_SOURCES	Possible citation/source registry material
/Users/sethadmin/ZZ_ARCHIVE_HOLD_iCloudDriveArchive_DO_NOT_USE_AS_ACTIVE_ROOT_20260524/Documents/Documents - SFMacBook Pro M5/LEGAL_AUTOMATION/watermelon-vscode/.vscode-test/vscode-darwin-arm64-1.109.5/Visual Studio Code.app/Contents/Frameworks/Electron Framework.framework/Versions/A/Resources/fil_NEUTER.lproj/locale.pak	4.0K	CITATIONS_SOURCES	Possible citation/source registry material
/Users/sethadmin/ZZ_ARCHIVE_HOLD_iCloudDriveArchive_DO_NOT_USE_AS_ACTIVE_ROOT_20260524/Documents/Documents - SFMacBook Pro M5/LEGAL_AUTOMATION/watermelon-vscode/.vscode-test/vscode-darwin-arm64-1.109.5/Visual Studio Code.app/Contents/Frameworks/Electron Framework.framework/Versions/A/Resources/ml_MASCULINE.lproj/locale.pak	4.0K	CITATIONS_SOURCES	Possible citation/source registry material
/Users/sethadmin/ZZ_ARCHIVE_HOLD_iCloudDriveArchive_DO_NOT_USE_AS_ACTIVE_ROOT_20260524/Documents/Documents - SFMacBook Pro M5/LEGAL_AUTOMATION/watermelon-vscode/.vscode-test/vscode-darwin-arm64-1.109.5/Visual Studio Code.app/Contents/Frameworks/Electron Framework.framework/Versions/A/Resources/lv_FEMININE.lproj/locale.pak	4.0K	CITATIONS_SOURCES	Possible citation/source registry material
/Users/sethadmin/ZZ_ARCHIVE_HOLD_iCloudDriveArchive_DO_NOT_USE_AS_ACTIVE_ROOT_20260524/Documents/Documents - SFMacBook Pro M5/LEGAL_AUTOMATION/watermelon-vscode/.vscode-test/vscode-darwin-arm64-1.109.5/Visual Studio Code.app/Contents/Frameworks/Electron Framework.framework/Versions/A/Resources/ms_FEMININE.lproj/locale.pak	4.0K	CITATIONS_SOURCES	Possible citation/source registry material
/Users/sethadmin/ZZ_ARCHIVE_HOLD_iCloudDriveArchive_DO_NOT_USE_AS_ACTIVE_ROOT_20260524/Documents/Documents - SFMacBook Pro M5/LEGAL_AUTOMATION/watermelon-vscode/.vscode-test/vscode-darwin-arm64-1.109.5/Visual Studio Code.app/Contents/Frameworks/Electron Framework.framework/Versions/A/Resources/chrome_100_percent.pak	116K	CITATIONS_SOURCES	Possible citation/source registry material
/Users/sethadmin/ZZ_ARCHIVE_HOLD_iCloudDriveArchive_DO_NOT_USE_AS_ACTIVE_ROOT_20260524/Documents/Documents - SFMacBook Pro M5/LEGAL_AUTOMATION/watermelon-vscode/.vscode-test/vscode-darwin-arm64-1.109.5/Visual Studio Code.app/Contents/Frameworks/Electron Framework.framework/Versions/A/Resources/th_NEUTER.lproj/locale.pak	4.0K	CITATIONS_SOURCES	Possible citation/source registry material
/Users/sethadmin/ZZ_ARCHIVE_HOLD_iCloudDriveArchive_DO_NOT_USE_AS_ACTIVE_ROOT_20260524/Documents/Documents - SFMacBook Pro M5/LEGAL_AUTOMATION/watermelon-vscode/.vscode-test/vscode-darwin-arm64-1.109.5/Visual Studio Code.app/Contents/Frameworks/Electron Framework.framework/Versions/A/Resources/nl_FEMININE.lproj/locale.pak	4.0K	CITATIONS_SOURCES	Possible citation/source registry material
/Users/sethadmin/ZZ_ARCHIVE_HOLD_iCloudDriveArchive_DO_NOT_USE_AS_ACTIVE_ROOT_20260524/Documents/Documents - SFMacBook Pro M5/LEGAL_AUTOMATION/watermelon-vscode/.vscode-test/vscode-darwin-arm64-1.109.5/Visual Studio Code.app/Contents/Frameworks/Electron Framework.framework/Versions/A/Resources/id_MASCULINE.lproj/locale.pak	4.0K	CITATIONS_SOURCES	Possible citation/source registry material
/Users/sethadmin/ZZ_ARCHIVE_HOLD_iCloudDriveArchive_DO_NOT_USE_AS_ACTIVE_ROOT_20260524/Documents/Documents - SFMacBook Pro M5/LEGAL_AUTOMATION/watermelon-vscode/.vscode-test/vscode-darwin-arm64-1.109.5/Visual Studio Code.app/Contents/Frameworks/Electron Framework.framework/Versions/A/Resources/am.lproj/locale.pak	908K	CITATIONS_SOURCES	Possible citation/source registry material
/Users/sethadmin/ZZ_ARCHIVE_HOLD_iCloudDriveArchive_DO_NOT_USE_AS_ACTIVE_ROOT_20260524/Documents/Documents - SFMacBook Pro M5/LEGAL_AUTOMATION/watermelon-vscode/.vscode-test/vscode-darwin-arm64-1.109.5/Visual Studio Code.app/Contents/Frameworks/Electron Framework.framework/Versions/A/Resources/es.lproj/locale.pak	620K	CITATIONS_SOURCES	Possible citation/source registry material
/Users/sethadmin/ZZ_ARCHIVE_HOLD_iCloudDriveArchive_DO_NOT_USE_AS_ACTIVE_ROOT_20260524/Documents/Documents - SFMacBook Pro M5/LEGAL_AUTOMATION/watermelon-vscode/.vscode-test/vscode-darwin-arm64-1.109.5/Visual Studio Code.app/Contents/Frameworks/Electron Framework.framework/Versions/A/Resources/ro_FEMININE.lproj/locale.pak	4.0K	CITATIONS_SOURCES	Possible citation/source registry material
/Users/sethadmin/ZZ_ARCHIVE_HOLD_iCloudDriveArchive_DO_NOT_USE_AS_ACTIVE_ROOT_20260524/Documents/Documents - SFMacBook Pro M5/LEGAL_AUTOMATION/watermelon-vscode/.vscode-test/vscode-darwin-arm64-1.109.5/Visual Studio Code.app/Contents/Frameworks/Electron Framework.framework/Versions/A/Resources/ur_NEUTER.lproj/locale.pak	4.0K	CITATIONS_SOURCES	Possible citation/source registry material
/Users/sethadmin/ZZ_ARCHIVE_HOLD_iCloudDriveArchive_DO_NOT_USE_AS_ACTIVE_ROOT_20260524/Documents/Documents - SFMacBook Pro M5/LEGAL_AUTOMATION/watermelon-vscode/.vscode-test/vscode-darwin-arm64-1.109.5/Visual Studio Code.app/Contents/Frameworks/Electron Framework.framework/Versions/A/Resources/cs_NEUTER.lproj/locale.pak	4.0K	CITATIONS_SOURCES	Possible citation/source registry material
/Users/sethadmin/ZZ_ARCHIVE_HOLD_iCloudDriveArchive_DO_NOT_USE_AS_ACTIVE_ROOT_20260524/Documents/Documents - SFMacBook Pro M5/LEGAL_AUTOMATION/watermelon-vscode/.vscode-test/vscode-darwin-arm64-1.109.5/Visual Studio Code.app/Contents/Frameworks/Electron Framework.framework/Versions/A/Resources/sw.lproj/locale.pak	604K	CITATIONS_SOURCES	Possible citation/source registry material
